,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1249,1.0,1.0,19.562307,0.126,2.6,720.9373530684009,0.15462133559705715,450.81864661654146,455.0,4455.0,0.68,0.7,0.113,4.62,12.0082,0.0
1250,1.0,1.0,9.525988,11.661026827573922,2.0380000000000003,720.9373530684009,0.15462133559705715,450.81864661654146,1055.3594080338266,5909.0,1.42,1.09,0.05,4.11,10.6251,0.0
1251,1.0,1.0,5.329439,11.661026827573922,1.4909999999999999,720.9373530684009,0.15462133559705715,450.81864661654146,1055.3594080338266,5428.0,0.86,0.94,0.15,4.63,12.6504,0.0
1252,1.0,1.0,14.155185000000001,11.661026827573922,2.116,720.9373530684009,0.15462133559705715,450.81864661654146,1055.3594080338266,6063.0,1.21,1.21,0.41,4.38,12.422,0.0
1253,1.0,1.0,8.747817999999999,11.661026827573922,3.5580000000000003,720.9373530684009,0.15462133559705715,450.81864661654146,1055.3594080338266,5525.0,0.89,0.95,0.09,4.55,12.1562,0.0
1254,1.0,1.0,5.172191000000001,11.661026827573922,2.513,720.9373530684009,0.15462133559705715,450.81864661654146,1055.3594080338266,5015.0,0.77,0.82,0.03,4.63,12.690999999999999,0.0
1255,1.0,2.0,32.939623,0.1429,2.37,8.92,0.2,450.81864661654146,284.0,3457.0,0.41,0.36,0.12,4.369123805188894,12.4154,100.0
1256,1.0,2.0,8.962,0.06,4.156063610610353,7.51,0.47,450.81864661654146,363.0,3457.0,0.41,0.36,0.008792358803986709,4.369123805188894,12.4154,0.0
1257,1.0,1.0,8.8656511,0.0734,2.52,720.9373530684009,0.15462133559705715,450.81864661654146,802.0,5306.0,0.72,0.72,-0.5,4.57,12.4039,0.0
1258,1.0,1.0,6.8942559999999995,0.0706,2.84,720.9373530684009,0.15462133559705715,450.81864661654146,962.0,5608.0,1.07,0.99,0.23,4.38,12.5618,0.0
1259,1.0,1.0,4.7369683,0.0526,2.69,20.0,0.04,146.9,969.0,5170.0,0.79,0.86,0.12,4.61,11.7202,0.0
1260,1.0,3.0,0.46928500000000006,11.661026827573922,1.1,720.9373530684009,0.15462133559705715,450.81864661654146,1055.3594080338266,5482.0,0.87,0.9675646450399625,0.09,4.6,12.6702,0.0
1261,1.0,3.0,10.787992,11.661026827573922,2.3,720.9373530684009,0.15462133559705715,450.81864661654146,1055.3594080338266,5482.0,0.87,0.9675646450399625,0.09,4.6,12.6702,0.0
1262,1.0,3.0,22.620344,11.661026827573922,2.3,720.9373530684009,0.15462133559705715,450.81864661654146,1055.3594080338266,5482.0,0.87,0.9675646450399625,0.09,4.6,12.6702,0.0
1263,1.0,1.0,16.9780102,0.1685,1.47,720.9373530684009,0.15462133559705715,450.81864661654146,533.0,5245.0,0.75,0.84,-0.1,4.62,10.13,0.0
1264,1.0,2.0,10.616384,11.661026827573922,1.15,720.9373530684009,0.15462133559705715,450.81864661654146,809.0,5788.0,0.94,0.96,-0.1,4.48,12.0636,0.0
1265,1.0,2.0,52.713494,11.661026827573922,2.39,720.9373530684009,0.15462133559705715,450.81864661654146,477.0,5788.0,0.94,0.96,-0.1,4.48,12.0636,0.0
1266,1.0,1.0,41.474219,11.661026827573922,3.1719999999999997,720.9373530684009,0.15462133559705715,450.81864661654146,1055.3594080338266,5784.0,0.98,1.02,0.06,4.45,12.1713,0.0
1267,1.0,4.0,0.7740100000000001,11.661026827573922,1.2,720.9373530684009,0.15462133559705715,450.81864661654146,1055.3594080338266,5438.0,0.83,0.9675646450399625,0.0,4.6,12.8673,0.0
1268,1.0,4.0,2.871512,11.661026827573922,1.4,720.9373530684009,0.15462133559705715,450.81864661654146,1055.3594080338266,5438.0,0.83,0.9675646450399625,0.0,4.6,12.8673,0.0
1269,1.0,4.0,7.149584,11.661026827573922,2.4,720.9373530684009,0.15462133559705715,450.81864661654146,1055.3594080338266,5438.0,0.83,0.9675646450399625,0.0,4.6,12.8673,0.0
1270,1.0,4.0,13.606629000000002,11.661026827573922,1.9,720.9373530684009,0.15462133559705715,450.81864661654146,1055.3594080338266,5438.0,0.83,0.9675646450399625,0.0,4.6,12.8673,0.0
1271,1.0,2.0,1.7421689999999999,0.0289,1.35,720.9373530684009,0.15462133559705715,450.81864661654146,1692.0,5977.0,1.19,1.06,-0.01,4.31,12.4903,0.0
1272,1.0,2.0,7.8102529999999994,0.0785,2.83,720.9373530684009,0.15462133559705715,450.81864661654146,1026.0,5977.0,1.19,1.06,-0.01,4.31,12.4903,0.0
1273,1.0,2.0,2.588309,0.0361,1.52,720.9373530684009,0.15462133559705715,450.81864661654146,1197.0,5519.0,0.87,0.94,0.0,4.53,12.2538,0.0
1274,1.0,2.0,6.679195,0.068,2.5,720.9373530684009,0.15462133559705715,450.81864661654146,872.0,5519.0,0.87,0.94,0.0,4.53,12.2538,0.0
1275,1.0,3.0,7.9222,11.661026827573922,7.0,32.4,0.2,450.81864661654146,1055.3594080338266,5322.0,0.82,0.88,0.06,4.51,12.8153,0.0
1276,1.0,3.0,11.8993,11.661026827573922,4.1,10.8,0.21,450.81864661654146,1055.3594080338266,5322.0,0.82,0.88,0.06,4.51,12.8153,0.0
1277,1.0,3.0,2.5081,11.661026827573922,1.11,10.0,0.15462133559705715,450.81864661654146,1055.3594080338266,5322.0,0.82,0.88,0.06,4.51,12.8153,0.0
1278,1.0,2.0,10.098858,11.661026827573922,1.357,720.9373530684009,0.15462133559705715,450.81864661654146,1055.3594080338266,5631.0,0.91,0.9,-0.19,4.38,10.9586,0.0
1279,1.0,2.0,21.574023,11.661026827573922,1.093,720.9373530684009,0.15462133559705715,450.81864661654146,1055.3594080338266,5631.0,0.91,0.9,-0.19,4.38,10.9586,0.0
1280,1.0,1.0,2.858646,11.661026827573922,1.579,720.9373530684009,0.15462133559705715,450.81864661654146,1055.3594080338266,5176.0,0.84,0.9,0.31,4.57,12.9948,0.0
1281,1.0,1.0,4.1628169999999995,0.049,1.52,720.9373530684009,0.15462133559705715,450.81864661654146,939.0,5222.0,0.81,0.9,0.15,4.57,12.45,0.0
1282,1.0,1.0,14.786889000000002,0.1184,3.95,720.9373530684009,0.15462133559705715,450.81864661654146,739.0,5817.0,0.98,1.01,0.0,4.46,13.0947,0.0
1283,1.0,1.0,39.721385999999995,11.661026827573922,3.642,720.9373530684009,0.15462133559705715,450.81864661654146,1055.3594080338266,5979.0,1.28,1.11,0.1,4.21,12.8383,0.0
1284,1.0,2.0,15.852975,0.1208,3.13,720.9373530684009,0.15462133559705715,450.81864661654146,720.0,5713.0,0.99,0.94,-0.1,4.42,12.3238,0.0
1285,1.0,2.0,28.482785999999997,11.661026827573922,2.576,720.9373530684009,0.15462133559705715,450.81864661654146,1055.3594080338266,5712.0,0.91,0.96,-0.09,4.55,12.3238,0.0
1286,1.0,1.0,48.324222,11.661026827573922,3.6,720.9373530684009,0.15462133559705715,450.81864661654146,1055.3594080338266,6045.0,1.54,1.16,0.01,4.08,11.9274,0.0
1287,1.0,1.0,8.357880999999999,0.0806,2.56,720.9373530684009,0.15462133559705715,450.81864661654146,848.0,5667.0,0.93,1.0,0.08,4.5,11.9937,0.0
1288,1.0,3.0,17.042868300000002,11.661026827573922,4.189,720.9373530684009,0.15462133559705715,450.81864661654146,716.0,5212.9,0.76,0.8,0.008792358803986709,4.369123805188894,10.9955,0.0
1289,1.0,3.0,3.3596055000000002,11.661026827573922,1.423,720.9373530684009,0.15462133559705715,450.81864661654146,1230.0,5212.9,0.76,0.8,0.008792358803986709,4.369123805188894,10.9955,0.0
1290,1.0,3.0,7.450017699999999,11.661026827573922,2.438,720.9373530684009,0.15462133559705715,450.81864661654146,943.0,5212.9,0.76,0.8,0.008792358803986709,4.369123805188894,10.9955,0.0
1291,1.0,2.0,3.2253993,0.0382,1.73,6.9,0.02,116.2,913.0,4491.0,0.68,0.71,-0.01,4.369123805188894,11.9053,0.0
1292,1.0,2.0,7.3744897,0.0662,2.85,12.4,0.03,38.6,694.0,4491.0,0.68,0.71,-0.01,4.369123805188894,11.9053,0.0
1293,1.0,1.0,2.849883,11.661026827573922,1.364,720.9373530684009,0.15462133559705715,450.81864661654146,1055.3594080338266,5233.0,0.79,0.86,-0.04,4.71,12.2315,0.0
1294,1.0,2.0,1.05979,11.661026827573922,1.4,720.9373530684009,0.15462133559705715,450.81864661654146,1055.3594080338266,5507.0,0.88,0.96,0.13,4.68,11.9432,0.0
1295,1.0,2.0,22.779878,11.661026827573922,3.286,720.9373530684009,0.15462133559705715,450.81864661654146,1055.3594080338266,5507.0,0.88,0.96,0.13,4.68,11.9432,0.0
1296,1.0,1.0,3.405164,11.661026827573922,2.302,720.9373530684009,0.15462133559705715,450.81864661654146,1055.3594080338266,5491.0,0.91,0.97,0.27,4.55,13.0435,0.0
1297,1.0,1.0,9.695101,11.661026827573922,1.371,720.9373530684009,0.15462133559705715,450.81864661654146,1055.3594080338266,5000.0,0.76,0.79,-0.07,4.43,12.1219,0.0
1298,1.0,1.0,7.055784,11.661026827573922,3.0460000000000003,720.9373530684009,0.15462133559705715,450.81864661654146,1055.3594080338266,5755.0,1.18,1.01,0.07,4.23,12.8893,0.0
1299,1.0,1.0,26.672263,11.661026827573922,1.996,720.9373530684009,0.15462133559705715,450.81864661654146,1055.3594080338266,5890.0,1.08,0.95,-0.26,4.25,12.2509,0.0
1300,1.0,1.0,18.294549,11.661026827573922,2.795,720.9373530684009,0.15462133559705715,450.81864661654146,1055.3594080338266,5043.0,0.76,0.79,-0.14,4.46,12.8274,0.0
1301,1.0,1.0,12.48749,11.661026827573922,2.6060000000000003,720.9373530684009,0.15462133559705715,450.81864661654146,1055.3594080338266,5522.0,0.93,0.94,0.11,4.41,12.9687,0.0
1302,1.0,1.0,4.190948000000001,11.661026827573922,1.679,720.9373530684009,0.15462133559705715,450.81864661654146,1055.3594080338266,5582.0,0.86,0.93,-0.11,4.62,12.3135,0.0
1303,1.0,1.0,2.0806150000000003,11.661026827573922,0.8690000000000001,720.9373530684009,0.15462133559705715,450.81864661654146,1055.3594080338266,4720.0,0.71,0.74,-0.06,4.46,10.7447,0.0
1304,1.0,2.0,9.325038000000001,0.076,1.84,720.9373530684009,0.1,10.0,1055.3594080338266,4222.06,0.65,0.68,0.008792358803986709,4.369123805188894,12.2785,0.0
1305,1.0,2.0,15.501920000000002,0.107,2.49,720.9373530684009,0.21,5.1,1055.3594080338266,4222.06,0.65,0.68,0.008792358803986709,4.369123805188894,12.2785,0.0
1306,1.0,1.0,0.57023,11.661026827573922,0.86,720.9373530684009,0.15462133559705715,450.81864661654146,1055.3594080338266,5500.0,0.89,0.9675646450399625,0.0,4.6,11.5845,0.0
1307,1.0,1.0,0.669532,11.661026827573922,1.3,720.9373530684009,0.15462133559705715,450.81864661654146,1055.3594080338266,5360.0,0.79,0.9675646450399625,-0.04,4.7,12.9329,0.0
1308,1.0,1.0,9.79551,0.0785,2.52,720.9373530684009,0.15462133559705715,450.81864661654146,542.0,4272.0,0.65,0.67,0.03,4.64,12.55,0.0
1309,1.0,1.0,8.13087,11.661026827573922,1.514,720.9373530684009,0.15462133559705715,450.81864661654146,1055.3594080338266,5794.0,1.2,1.07,0.25,4.25,12.0409,0.0
1310,1.0,1.0,8.596802,0.0834,2.43,720.9373530684009,0.15462133559705715,450.81864661654146,1006.0,5854.0,1.27,1.05,0.05,4.25,11.599,0.0
1311,1.0,1.0,8.269648,11.661026827573922,2.124,720.9373530684009,0.15462133559705715,450.81864661654146,1055.3594080338266,5704.0,0.97,1.0,0.11,4.41,12.8302,0.0
1312,1.0,1.0,2.1748,0.027999999999999997,1.75,8.0,0.0,248.0,1103.0,4503.0,0.72,0.7,0.0,4.57,12.0576,0.0
1313,1.0,1.0,14.074523999999998,11.661026827573922,3.5789999999999997,720.9373530684009,0.15462133559705715,450.81864661654146,1055.3594080338266,5967.0,1.33,1.1,0.04,4.17,12.0279,0.0
1314,1.0,1.0,8.679885,11.661026827573922,2.569,720.9373530684009,0.15462133559705715,450.81864661654146,1055.3594080338266,5757.0,1.01,1.05,0.25,4.45,12.7137,0.0
1315,1.0,3.0,3.9012870000000004,11.661026827573922,1.348,720.9373530684009,0.15462133559705715,450.81864661654146,1055.3594080338266,5753.0,1.19,1.02,0.13,4.23,11.911,0.0
1316,1.0,3.0,6.667669999999999,11.661026827573922,1.4380000000000002,720.9373530684009,0.15462133559705715,450.81864661654146,1055.3594080338266,5753.0,1.19,1.02,0.13,4.23,11.911,0.0
1317,1.0,3.0,11.137278,11.661026827573922,2.576,720.9373530684009,0.15462133559705715,450.81864661654146,1055.3594080338266,5753.0,1.19,1.02,0.13,4.23,11.911,0.0
1318,2.0,1.0,0.381073,11.661026827573922,2.3,720.9373530684009,0.15462133559705715,450.81864661654146,1055.3594080338266,3879.0,0.58,0.9675646450399625,0.032,4.7,14.9537,0.0
1319,1.0,1.0,13.683256,0.1104,2.39,720.9373530684009,0.15462133559705715,450.81864661654146,758.0,5660.0,1.02,0.96,0.04,4.4,11.7214,0.0
1320,1.0,1.0,2.399094,11.661026827573922,1.679,720.9373530684009,0.15462133559705715,450.81864661654146,1055.3594080338266,5716.0,0.95,1.01,0.13,4.57,12.4149,0.0
1321,1.0,1.0,15.387063000000001,0.1211,2.39,720.9373530684009,0.15462133559705715,450.81864661654146,801.0,6058.0,1.09,1.0,-0.21,4.37,9.36072,0.0
1322,1.0,2.0,0.50557,11.661026827573922,0.89,720.9373530684009,0.15462133559705715,450.81864661654146,1055.3594080338266,5859.0,1.0,0.9675646450399625,0.19,4.5,11.2736,0.0
1323,1.0,2.0,4.562546,11.661026827573922,1.5,720.9373530684009,0.15462133559705715,450.81864661654146,1055.3594080338266,5859.0,1.0,0.9675646450399625,0.19,4.5,11.2736,0.0
1324,1.0,2.0,4.47904,0.0516,1.56,720.9373530684009,0.15462133559705715,450.81864661654146,1002.0,5620.0,0.84,0.91,-0.19,4.55,12.5216,0.0
1325,1.0,2.0,10.09489,0.0886,2.41,720.9373530684009,0.15462133559705715,450.81864661654146,764.0,5620.0,0.84,0.91,-0.19,4.55,12.5216,0.0
1326,1.0,1.0,15.87209,0.134,3.49,720.9373530684009,0.15462133559705715,450.81864661654146,902.0,5742.0,1.7,1.27,0.38,4.08,11.5203,0.0
1327,1.0,1.0,3.27108,0.0413,1.54,720.9373530684009,0.15462133559705715,450.81864661654146,1120.0,5424.0,0.91,0.88,-0.03,4.47,12.0917,0.0
1328,1.0,1.0,13.621832000000001,11.661026827573922,1.666,720.9373530684009,0.15462133559705715,450.81864661654146,1055.3594080338266,5673.0,0.89,0.95,-0.1,4.58,11.4954,0.0
1329,1.0,1.0,2.69828,0.0338,1.21,720.9373530684009,0.15462133559705715,450.81864661654146,914.0,4715.0,0.65,0.71,-0.25,4.66,12.6527,0.0
1330,1.0,2.0,0.584216,11.661026827573922,1.0,720.9373530684009,0.15462133559705715,450.81864661654146,1055.3594080338266,5315.0,0.79,0.9675646450399625,-0.09,4.6,10.7861,0.0
1331,1.0,2.0,8.32727,0.0769,2.03,720.9373530684009,0.15462133559705715,450.81864661654146,750.0,5315.0,0.79,0.87,-0.09,4.59,10.7861,0.0
1332,1.0,1.0,2.86041,0.0409,1.96,720.9373530684009,0.15462133559705715,450.81864661654146,1529.0,5945.0,1.39,1.11,0.1,4.2,12.5751,0.0
1333,1.0,1.0,13.841901000000002,11.661026827573922,2.5,720.9373530684009,0.15462133559705715,450.81864661654146,1055.3594080338266,5695.0,0.95,1.01,0.14,4.48,12.5593,0.0
1334,1.0,1.0,11.168453999999999,0.10355999999999999,11.209000000000001,126.49633999999999,0.258,450.81864661654146,1030.0,6154.0,1.16,1.19,0.1,4.38,9.72626,0.0
1335,1.0,3.0,2.4675,0.03308,1.3430000000000002,11.26,0.079,450.81864661654146,1121.0,5033.0,0.71,0.79,-0.09,4.64,10.4191,0.0
1336,1.0,3.0,7.06005,0.06666,1.281,12.81,0.2002,450.81864661654146,790.0,5033.0,0.71,0.79,-0.09,4.64,10.4191,0.0
1337,1.0,3.0,24.3645,0.15224000000000001,2.358,21.14,0.1999,450.81864661654146,523.0,5033.0,0.71,0.79,-0.09,4.64,10.4191,0.0
1338,1.0,1.0,2.18053539,0.03558,16.197,433.20012,0.042,1860.0,1828.0,6360.0,1.26,1.26,0.13699999999999998,4.34,11.4668,0.0
1339,1.0,1.0,3.20466,0.046,14.572000000000001,273.3338,0.0,450.81864661654146,1587.0,5630.0,1.59,1.19,0.34,4.11,13.6635,0.0
1340,1.0,3.0,5.24,0.0441,1.1,720.9373530684009,0.15462133559705715,450.81864661654146,502.0,3420.0,0.36,0.4,-0.1,4.9,13.4367,0.0
1341,1.0,3.0,7.775,0.0576,1.0,720.9373530684009,0.15462133559705715,450.81864661654146,427.0,3420.0,0.36,0.4,-0.1,4.9,13.4367,0.0
1342,1.0,3.0,10.115,0.0685,1.1,720.9373530684009,0.15462133559705715,450.81864661654146,399.0,3420.0,0.36,0.4,-0.1,4.9,13.4367,0.0
1343,1.0,2.0,20.889770000000002,11.661026827573922,5.4,19.0,0.06,450.81864661654146,1055.3594080338266,5625.0,1.16,1.07,0.34,4.29,10.9072,0.0
1344,1.0,2.0,42.3391,11.661026827573922,7.5,15.4,0.07,450.81864661654146,1055.3594080338266,5625.0,1.16,1.07,0.34,4.29,10.9072,0.0
1345,1.0,2.0,6.034,0.0513,2.0,720.9373530684009,0.15462133559705715,450.81864661654146,586.0,3810.0,0.54,0.58,-0.1,4.7,12.6212,0.0
1346,1.0,2.0,20.523000000000003,0.1159,1.8,720.9373530684009,0.15462133559705715,450.81864661654146,389.0,3810.0,0.54,0.58,-0.1,4.7,12.6212,0.0
1347,1.0,1.0,26.8199,0.1567,2.55,720.9373530684009,0.15462133559705715,450.81864661654146,507.0,5262.0,0.75,0.71,-0.44,4.54,11.7562,0.0
1348,1.0,1.0,6.51389,0.0494,2.54,720.9373530684009,0.15462133559705715,450.81864661654146,416.0,3459.0,0.37,0.38,-0.01,4.89,15.3818,0.0
1349,1.0,2.0,11.54182,0.1087,2.17,720.9373530684009,0.15462133559705715,450.81864661654146,1035.0,6570.0,1.39,1.29,-0.03,4.26,10.7424,0.0
1350,1.0,2.0,24.94598,0.1817,2.01,720.9373530684009,0.15462133559705715,450.81864661654146,801.0,6570.0,1.39,1.29,-0.03,4.26,10.7424,0.0
1351,1.0,1.0,21.068839999999998,0.1418,1.75,720.9373530684009,0.15462133559705715,450.81864661654146,638.0,5677.0,0.92,0.86,-0.29,4.44,11.6317,0.0
1352,1.0,1.0,11.89307,0.0959,4.34,720.9373530684009,0.15462133559705715,450.81864661654146,923.0,5793.0,1.25,0.83,-0.45,4.16,12.5639,0.0
1353,1.0,1.0,5.76918,0.0602,3.49,720.9373530684009,0.15462133559705715,450.81864661654146,977.0,5610.0,0.94,0.87,-0.19,4.43,14.3512,0.0
1354,1.0,2.0,2.25021,0.0304,2.12,720.9373530684009,0.15462133559705715,450.81864661654146,979.0,4667.0,0.69,0.74,-0.08,4.63,14.3583,0.0
1355,1.0,2.0,6.4942400000000005,0.0615,2.19,720.9373530684009,0.15462133559705715,450.81864661654146,688.0,4667.0,0.69,0.74,-0.08,4.63,14.3583,0.0
1356,1.0,1.0,7.172560000000001,0.0699,2.57,720.9373530684009,0.15462133559705715,450.81864661654146,886.0,5528.0,0.92,0.88,-0.1,4.45,13.2616,0.0
1357,1.0,1.0,12.409,0.1151,2.79,720.9373530684009,0.15462133559705715,450.81864661654146,1061.0,6504.0,1.57,1.32,0.04,4.16,12.4497,0.0
1358,1.0,1.0,3.48456408,0.0287,3.44,24.5,0.428,9.91,494.0,3207.0,0.29,0.26,0.15,4.94,14.3817,0.0
1359,1.0,1.0,4.01457,0.0459,2.44,720.9373530684009,0.15462133559705715,450.81864661654146,958.0,5172.0,0.81,0.8,-0.09,4.53,13.9725,0.0
1360,1.0,1.0,9.30075,0.0694,2.35,720.9373530684009,0.15462133559705715,450.81864661654146,437.0,3717.0,0.49,0.52,-0.04,4.76,14.7702,0.0
1361,1.0,1.0,13.815129999999998,0.1041,1.74,720.9373530684009,0.15462133559705715,450.81864661654146,639.0,5152.0,0.82,0.79,-0.09,4.5,12.6201,0.0
1362,1.0,1.0,4.00167,0.0506,12.67,720.9373530684009,0.15462133559705715,450.81864661654146,1238.0,6027.0,1.1,1.08,0.0,4.39,14.7042,0.0
1363,1.0,2.0,4.09639,0.0448,1.63,720.9373530684009,0.15462133559705715,450.81864661654146,791.0,4629.0,0.67,0.71,-0.14,4.64,13.7427,0.0
1364,1.0,2.0,12.11839,0.0923,2.19,720.9373530684009,0.15462133559705715,450.81864661654146,551.0,4629.0,0.67,0.71,-0.14,4.64,13.7427,0.0
1365,1.0,1.0,1.96417,0.0274,2.9,720.9373530684009,0.15462133559705715,450.81864661654146,1034.0,4676.0,0.69,0.71,-0.14,4.62,13.3087,0.0
1366,1.0,1.0,5.52011,0.0578,2.63,720.9373530684009,0.15462133559705715,450.81864661654146,845.0,5219.0,0.78,0.84,-0.1,4.58,14.6992,0.0
1367,1.0,1.0,1.60588,0.0216,0.83,720.9373530684009,0.15462133559705715,450.81864661654146,789.0,3725.0,0.5,0.52,-0.03,4.76,12.8602,0.0
1368,1.0,1.0,19.0921,0.149,3.0,720.9373530684009,0.15462133559705715,450.81864661654146,831.0,6351.0,1.31,1.21,0.01,4.29,13.1388,0.0
1369,1.0,1.0,15.480429999999998,0.1271,2.32,720.9373530684009,0.15462133559705715,450.81864661654146,795.0,6059.0,1.13,1.14,0.16,4.39,12.375,0.0
1370,1.0,1.0,14.5665,0.0962,2.67,720.9373530684009,0.15462133559705715,5.8,430.0,3785.0,0.52,0.56,-0.13,4.369123805188894,13.7519,0.0
1371,1.0,1.0,2.6266657,0.0404,17.396,451.3186,0.0,450.81864661654146,1957.0,6367.0,1.69,1.39,-0.14,4.15,12.4667,0.0
1372,1.0,1.0,11.633478,0.1034,9.527999999999999,59.751740000000005,0.28600000000000003,180.0,1046.0,5445.0,1.64,1.09,0.36,4.04,10.4594,0.0
1373,1.0,1.0,50.818946999999994,0.2573,2.41,14.8,0.14,450.81864661654146,470.0,5368.0,0.85,0.88,-0.08,4.51,11.4055,0.0
1374,1.0,2.0,5.840001999999999,0.050230000000000004,2.231,720.9373530684009,0.15462133559705715,450.81864661654146,496.0,3660.0,0.47,0.5,-0.013000000000000001,4.78,15.6625,0.0
1375,1.0,2.0,19.660301999999998,0.11283,2.668,720.9373530684009,0.15462133559705715,450.81864661654146,331.0,3660.0,0.47,0.5,-0.013000000000000001,4.78,15.6625,0.0
1376,2.0,1.0,2.3691720000000003,0.033760000000000005,1.71,6.54,0.084,450.81864661654146,1055.3594080338266,5477.0,0.98,0.92,0.078,4.42,10.9277,0.0
1377,2.0,4.0,0.658524,0.013059999999999999,3.3,11.26782,0.15462133559705715,879.5,1515.0,4285.0,0.7,0.69,-0.12,4.58,11.3527,0.0
1378,2.0,4.0,7.814,0.0679,0.705,0.29013,0.042,32.4,664.0,4285.0,0.7,0.69,-0.12,4.58,11.3527,0.0
1379,2.0,4.0,14.697000000000001,0.1035,2.93,8.9,0.047,13.95,538.0,4285.0,0.7,0.69,-0.12,4.58,11.3527,0.0
1380,2.0,4.0,19.482,0.1249,2.73,14.3,0.043,9.58,490.0,4285.0,0.7,0.69,-0.12,4.58,11.3527,0.0
1381,1.0,5.0,2.1516759999999997,11.661026827573922,1.5,720.9373530684009,0.15462133559705715,450.81864661654146,1136.0,5106.0,0.78,0.84,0.03,4.58,13.5627,0.0
1382,1.0,5.0,9.327527,11.661026827573922,2.69,720.9373530684009,0.15462133559705715,450.81864661654146,696.0,5106.0,0.78,0.84,0.03,4.58,13.5627,0.0
1383,1.0,5.0,4.528598000000001,11.661026827573922,1.49,720.9373530684009,0.15462133559705715,450.81864661654146,888.0,5106.0,0.78,0.84,0.03,4.58,13.5627,0.0
1384,1.0,5.0,6.131243,11.661026827573922,1.33,720.9373530684009,0.15462133559705715,450.81864661654146,801.0,5106.0,0.78,0.84,0.03,4.58,13.5627,0.0
1385,1.0,5.0,26.270570000000003,11.661026827573922,2.23,720.9373530684009,0.15462133559705715,450.81864661654146,492.0,5106.0,0.78,0.84,0.03,4.58,13.5627,0.0
1386,1.0,1.0,4.144965,0.0531,1.57,720.9373530684009,0.15462133559705715,450.81864661654146,1429.0,6209.0,1.45,1.16,-0.08,4.18,11.377,0.0
1387,3.0,1.0,6.7713149999999995,0.06702000000000001,4.48,30.9,0.251,116.0,902.0,5248.0,0.89,0.87,0.13,4.48,12.4528,0.0
1388,1.0,2.0,1.543069,0.0247,1.38,720.9373530684009,0.15462133559705715,450.81864661654146,1203.0,4877.0,0.77,0.85,0.26,4.59,13.4701,0.0
1389,1.0,2.0,4.400028,0.0497,2.95,720.9373530684009,0.15462133559705715,450.81864661654146,848.0,4877.0,0.77,0.85,0.26,4.59,13.4701,0.0
1390,1.0,1.0,8.562421,0.077,7.28,720.9373530684009,0.15462133559705715,450.81864661654146,893.0,5644.0,0.99,0.83,-0.3,4.37,13.6582,0.0
1391,1.0,1.0,14.453675599999999,0.1007,3.13,720.9373530684009,0.15462133559705715,450.81864661654146,747.0,5397.0,0.83,0.86,-0.09,4.53,13.6668,0.0
1392,1.0,1.0,11.7195663,0.0729,3.05,720.9373530684009,0.15462133559705715,450.81864661654146,849.0,5161.0,0.85,0.89,0.2,4.53,13.1461,0.0
1393,1.0,1.0,14.133031400000002,0.0964,2.08,720.9373530684009,0.15462133559705715,450.81864661654146,655.0,5044.0,0.7,0.79,-0.16,4.64,12.8852,0.0
1394,1.0,2.0,3.2809626000000005,0.0277,2.34,720.9373530684009,0.15462133559705715,450.81864661654146,1166.0,4841.0,0.69,0.77,-0.06,4.65,11.8139,0.0
1395,1.0,2.0,8.4388385,0.0881,2.21,720.9373530684009,0.15462133559705715,450.81864661654146,653.0,4841.0,0.69,0.77,-0.06,4.65,11.8139,0.0
1396,1.0,1.0,18.718269,0.1291,3.77,720.9373530684009,0.15462133559705715,450.81864661654146,583.0,5139.0,0.85,0.82,0.07,4.49,14.3792,0.0
1397,1.0,1.0,6.326763,0.0675,2.07,720.9373530684009,0.15462133559705715,450.81864661654146,958.0,5741.0,0.97,1.02,0.11,4.48,10.1214,0.0
1398,1.0,1.0,3.3349660000000005,0.0488,2.98,720.9373530684009,0.15462133559705715,450.81864661654146,1711.0,6747.0,1.61,1.4,0.0,4.17,13.2538,0.0
1399,1.0,1.0,7.122605,0.067,1.21,720.9373530684009,0.15462133559705715,450.81864661654146,879.0,5558.0,0.86,0.79,-0.37,4.46,11.5907,0.0
1400,1.0,1.0,2.260455,0.0214,2.32,720.9373530684009,0.0,450.81864661654146,568.0,3214.0,0.29,0.26,0.26,4.93,14.6799,0.0
1401,1.0,1.0,19.89526,0.1461,7.5,37.1,0.35,450.81864661654146,787.0,5500.0,1.28,1.03,0.33,4.21,12.3604,0.0
1402,1.0,1.0,8.687721,0.0773,8.18,720.9373530684009,0.15462133559705715,450.81864661654146,665.0,4812.0,0.76,0.82,0.22,4.59,14.7677,0.0
1403,1.0,2.0,4.169783,11.661026827573922,2.5,720.9373530684009,0.15462133559705715,450.81864661654146,1055.3594080338266,5499.0,1.0,0.9675646450399625,-0.23,4.5,13.8183,0.0
1404,1.0,1.0,1.921036,0.0291,3.52,720.9373530684009,0.15462133559705715,450.81864661654146,1186.0,5060.0,0.82,0.89,0.28,4.56,14.1316,0.0
1405,1.0,1.0,4.795069,0.04771,2.78,720.9373530684009,0.078,42.6,653.0,4140.0,0.61,0.63,0.0,4.67,12.8598,0.0
1406,1.0,4.0,3.471745,0.038169999999999996,2.59,9.68,0.0,234.31,1089.0,4975.0,0.79,0.83,0.0,4.4,11.804,0.0
